id,commit,build,exec_time,comment,fix
15761,4ed3924,FAIL,0,javadoc polish; added errors() to BindingResults,{}
15762,e6b6743,FAIL,0,bind template polish,{}
15763,a66aa8c,FAIL,0,added bind template / field binder,{}
15764,ccb0a30,FAIL,0,fixed minor typo,{}
15765,755b514,FAIL,0,[SPR-5798] fixed typos,{}
15766,16b0630,FAIL,0,presentation model binder tests,{}
15767,dbf41e6,FAIL,0,polish,{}
15768,edd7bb8,FAIL,0,collapsed into support,{}
15769,990d446,FAIL,0,polish,{}
15770,726d346,FAIL,0,obsolete,{}
15771,4a1d51f,FAIL,0,updated test package structure,{}
15772,63336ff,FAIL,0,polish,{}
15773,934d4a5,FAIL,0,moved model binding and validation related code into model module-level package; separated out ui concerns into ui subpackage,{}
15774,de55288,FAIL,0,presentation model binder,{}
15775,8709959,FAIL,0,polish,{}
15776,5f9a541,FAIL,0,polish,{}
15777,55aae08,FAIL,0,polish,{}
15778,1bfb26e,FAIL,0,updated aspectj weaver version in .classpath files to match ivy.xml configuration,{}
15779,f261b5c,FAIL,0,javadoc polish,{}
15780,a7465c1,FAIL,0,javadoc polish,{}
15781,bbe4c2b,FAIL,0,polish,{}
15782,a6cd69d,FAIL,0,polish,{}
15783,9bdbad5,FAIL,0,javadoc improvements,{}
15784,4255b7b,FAIL,0,updated package descriptions to reflect latest refactoring,{}
15785,5cb5169,FAIL,0,Refactored class naming to capture ui.binding system as a general PresentationModel framework; PresentationModel and FieldModel are the key API elements now,{}
15786,c7b019c,FAIL,0,@Required does not get processed on beans returned by @Bean factory methods (SPR-5744),{}
15787,840ac88,FAIL,0,more pruning,{}
15788,a74422e,FAIL,0,polish,{}
15789,1401854,FAIL,0,polish,{}
15790,55a7ba8,FAIL,0,binding executor,{}
15791,29768cb,FAIL,0,binding factory locator,{}
15792,a3b57e2,FAIL,0,polish,{}
15793,d5e6d91,FAIL,0,polish,{}
15794,ab7e985,FAIL,0,polish,{}
15795,6e05d3b,FAIL,0,updated tests,{}
15796,6c5fb23,FAIL,0,data binding system polish; package improvements,{}
15797,f519406,FAIL,0,@Primary/@Lazy/@DependsOn supported as meta-annotations; @Bean supported as meta-annotation on factory methods as well,{}
15798,a4bbd9a,FAIL,0,xsds now use schemaLocation attribute on xsd:import elements to specify the concrete schema version to import,{}
15799,4deef37,FAIL,0,@PostConstruct works for multiple private init methods of the same name in a hierarchy (SPR-5945),{}
15800,9696c66,FAIL,0,Finished applying Beverly's edits,{}
15801,5f99d02,FAIL,0,formatValue collection/array,{}
15802,4e50c51,FAIL,0,list binding working,{}
15803,14dd30c,FAIL,0,nested binding work; list binding still has kinks,{}
15804,f739c3f,FAIL,0,resort to using @Bean directly,{}
15805,3462b43,FAIL,0,getAnnotationAttributes generally supports meta-annotation lookup,{}
15806,dbdd6ec,FAIL,0,AnnotationUtils.getAnnotation generally supports meta-annotation lookup,{}
15807,ec1f0e6,FAIL,0,support scope meta-annotations on factory methods as well,{}
15808,54285ea,FAIL,0,polishing,{}
15809,3f6e428,FAIL,0,WebSphereUowTransactionManager falls back to UOWManagerFactory lookup by default,{}
15810,ea8f628,FAIL,0,polishing,{}
15811,364641e,FAIL,0,revised static annotation check,{}
15812,b2f9786,FAIL,0,completed Hessian 3.2 upgrade,{}
15813,8c7aec3,FAIL,0,scoped proxies retain original qualifiers (SPR-5911),{}
15814,da7aa37,FAIL,0,refined generic getProxy signature,{}
15815,d64bc93,FAIL,0,updated Hessian support for Hessian 3.2 compatibility; general remoting refinements,{}
15816,05903d6,FAIL,0,* @ContextConfiguration's loader attribute is now inherited if not declared locally * TransactionalTestExecutionListener no longer flushes transactions before rolling back,{}
15817,b3f3705,FAIL,1,"[SPR-5944] Documented potential ""false positives"" in ORM test code.",{}
15818,ee1938e,FAIL,0,[SPR-5315][SPR-5699] Reverted changes to TransactionalTestExecutionListener: transactions are no longer automatically flushed before rolling back.,{}
15819,ec2833c,FAIL,0,nested properties polish,{}
15820,dc5faec,FAIL,0,"all tests back compiling, still a few failing marked ignored",{}
15821,603ffe8,FAIL,0,list element binding,{}
15822,2da1bb8,FAIL,0,more passing tests,{}
15823,f39f917,FAIL,0,property not found / required,{}
15824,3cd3cdd,FAIL,0,type formatters,{}
15825,b2c723a,FAIL,0,[SPR-5916] polishing.,{}
15826,fc79d98,FAIL,0,[SPR-5916] ContextLoader class is now inherited from class hierarchy if not specified explicitly via @ContextConfiguration's loader attribute on the current test class.,{}
15827,7f3c4ce,FAIL,0,STS-260: added missing import-package headers so that editor works again,{}
15828,8ceb64f,FAIL,0,binding rule impl,{}
15829,8147281,FAIL,0,additional binding metadata,{}
15830,9c78616,FAIL,0,additional binding metadata,{}
15831,263d502,FAIL,0,polish,{}
15832,0993e9c,FAIL,0,polish,{}
15833,09c5d0e,FAIL,0,binding status,{}
15834,8d3fbc5,FAIL,0,binding system refactoring - work in progress,{}
15835,8e27971,FAIL,0,revised lenient constructor resolution (follow-up to SPR-5816),{}
15836,7eabd2d,FAIL,0,"introduced ""nonPublicAccessAllowed"" flag (SPR-5882)",{}
15837,ba27c29,FAIL,0,[SPR-5916] polishing.,{}
15838,a9254b3,FAIL,0,"introduced ""lenientConstructorResolution"" flag (SPR-5816)",{}
15839,f4a83c5,FAIL,0,consistently allow array element,{}
15840,cf29d1c,FAIL,0,constructor argument type matching supports arrays and simple class names now (SPR-5844),{}
15841,35b2a7e,FAIL,0,"Applied and reviewed Beverly's final edits up to section ""beans-factory-scopes""",{}
15842,241280d,FAIL,0,Beverly's edits reviewed.,{}
15843,9e0d87c,FAIL,0,SPR-5932 - Singleton @Bean methods behave like prototypes in a Spring DM environment * s/registerCallbacks/registerStaticCallbacks/ - see issue comments for full details,{}
15844,977cee4,FAIL,0,Override clover.do for spring-aspects to avoid build failure,{}
15845,68363f1,FAIL,0,avoid potential NPE (SPR-5930),{}
15846,9163d80,FAIL,0,updated .jms dependency on junit 4.6.0 from test->runtime to test->compile.  touched all org.eclipse.jdt.core.prefs (during the process of importing the projects). only the date comments within each have changed.,{}
15847,ef6395b,FAIL,0,Fixed a type in target name,{}
15848,1a5b542,FAIL,0,Another attempt to fix clover-related build failure,{}
15849,9be56a3,FAIL,0,moved binding configuration to publis binder api,{}
15850,a8e8382,FAIL,0,Added more headers.,{}
15851,8073efd,FAIL,0,SPR-5924 - REOPENED -PathVariable mappings are greedy over hard coded mappings,{}
15852,252bd39,FAIL,0,Stub out the clover target to allow successful building of snapshots,{}
15853,0576fe2,FAIL,0,removed experimental stuff,{}
15854,2cf157e,FAIL,0,polish,{}
15855,abfc479,FAIL,0,SPR-5924 - REOPENED -PathVariable mappings are greedy over hard coded mappings,{}
15856,c9f4de3,FAIL,0,Added more headers.,{}
15857,ff1dac8,FAIL,0,SPR-5870 - Add support for content negotiation based on a request parameter value,{}
15858,b1cb69f,FAIL,0,Override clover.instrument target to avoid build failure. Created SPR-5921 to fix this propertly.,{}
15859,6206e5f,FAIL,0,ignore failing test for now,{}
15860,9f8638e,FAIL,0,fixed element type bug,{}
15861,5904814,FAIL,0,ignore cases from some tricky scenarios,{}
15862,eb4a767,FAIL,0,removed last ignore,{}
15863,737c66d,FAIL,0,polish,{}
15864,89a8e40,FAIL,0,more el converters,{}
15865,1344a6d,FAIL,0,more converters; since 3.0,{}
15866,29139df,FAIL,0,Fixed SPR-5920 by implementing GenericInterfaceDrivenDependencyInjectionAspect,{}
15867,7199fcc,FAIL,0,"Fixed SPR-5918. Had to override the test.do definition in build.xml. Need to consult the spring-build team to add the change to spring-build itself. Since classes in test sources from another project cannot be shared, had to duplicate those classes.",{}
15868,2932779,FAIL,0,[SPR-5699] Investigating issues surrounding automatic flushing of the underlying ORM tool's session via TransactionalTestExecutionListener.,{}
15869,c519f2b,FAIL,0,string to map,{}
15870,f53e627,FAIL,0,string array to map converter,{}
15871,e4c868b,FAIL,0,javadoc,{}
15872,84bdd1a,FAIL,0,better method name,{}
15873,3788a84,FAIL,0,"for Keith and his binder: fault in support for maps (if attempt made to reference into null map) and for general objects, e.g. foo.bar if foo was null, attempt to dynamically build foo.",{}
15874,e3e34b0,FAIL,0,"for Keith and his binder: fault in support for maps (if attempt made to reference into null map) and for general objects, e.g. foo.bar if foo was null, attempt to dynamically build foo.",{}
15875,85eda27,FAIL,0,"for Keith and his binder: fault in support for maps (if attempt made to reference into null map) and for general objects, e.g. foo.bar if foo was null, attempt to dynamically build foo.",{}
15876,e85a674,FAIL,0,new tests for andy,{}
15877,6598fd7,FAIL,0,BindingJacsonConverter/View -> MappingJacksonConverter/View,{}
15878,cab7a92,FAIL,0,Updated change log,{}
15879,5054802,FAIL,0,[SPR-5914] Updated reference manual to point out that class-level usage of @IfProfileValue overrides method-level usage.,{}
15880,696d78c,FAIL,0,[SPR-5914] ProfileValueUtils now properly ensures that class-level usage of @IfProfileValue overrides method-level usage.,{}
15881,0d98baa,FAIL,0,SPR-5619,{}
15882,69422e7,FAIL,0,"SPR-5619 - (OpenSessionInViewTests, ClassUtilTests fixed) Update org.sf.web/.classpath to refer to tiles 2.1.2",{}
15883,8c93467,FAIL,0,POM maintenance/development - initial jarjar support in maven build for ASM,{}
15884,0c16554,FAIL,0,SPR-5803 and additional POM maintenance/development,{}
15885,c9a87de,FAIL,0,polish,{}
15886,5cb03fa,FAIL,0,collapsed binding factory into binder for time being,{}
15887,a8fa8f4,FAIL,0,JMS SingleConnectionFactory performs start call within connection monitor (for Oracle AQ),{}
15888,542b88f,FAIL,0,only call LocaleResolver when encountering an actual HttpServletRequest,{}
15889,2db2390,FAIL,0,polish,{}
15890,80760ed,FAIL,0,polish,{}
15891,0c1c5ff,FAIL,0,collection property type formatters,{}
15892,2be6ce0,FAIL,0,binding string to list,{}
15893,2aef75b,FAIL,0,list binding tests,{}
15894,cbe6695,FAIL,0,formatted annotation to apply to formatted value object classes,{}
15895,90bafe3,FAIL,0,forgot to commit type descriptor,{}
15896,2bbf827,FAIL,0,numerous binding enhancements; removed lazy binding for time being,{}
15897,5ff6191,FAIL,0,preserve custom pre-bound RequestAttributes implementations (for Grails),{}
15898,68e0723,FAIL,0,extended checkResource(Locale) signature,{}
15899,2b13afd,FAIL,0,updated Tiles support for Tiles 2.1 compatibility (SPR-5411),{}
15900,928855e,FAIL,0,Javadoc,{}
15901,d3c54d9,FAIL,0,SPR-5906: test and fix for using expressions in property list keys and values,{}
15902,dcb52db,FAIL,0,SPR-5906: test and fix for using expressions in property list keys and values,{}
15903,a2bce8c,FAIL,0,SPR-5905: support for inner type references in type references 'T(com.foo.A$B)' or in ctor calls 'new com.foo.A$B()',{}
15904,dbdac9f,FAIL,0,"SPR-5847: require quotes for dotted map key names, eg. map['a.b.c']",{}
15905,a4b7ce1,FAIL,0,SPR-5804: problems with map access if it is the root object; SPR-5847: alternative map referencing strategies: a.b == a[b] == a['b'],{}
15906,2b869d5,FAIL,0,[SPR-5902] JavaDoc polishing.,{}
15907,e31d947,FAIL,0,[SPR-5640] Updated reference manual regarding new support for marking the test application context as 'dirty' after each test method within a given test class.,{}
15908,eef6fd3,FAIL,0,[SPR-5640] polishing,{}
15909,eb69e75,FAIL,0,SPR-5899: Invoking methods or constructors passing null (including varargs support),{}
15910,c254f38,FAIL,0,[SPR-5640] Added support for marking the test application context as 'dirty' after each test method within a given test class via the new DirtiesContext.classMode() attribute.,{}
15911,ea2580a,FAIL,0,"SPR-5518: textual alternatives for operators (eq, lt, le, gt, ge, ne, div, mod, not) - removes messy escaping for expressions declared in XML.",{}
15912,e77e070,FAIL,0,[SPR-4702] Reference manual updates,{}
15913,1f087b4,FAIL,0,[SPR-4702] Explicit tests for TestExecutionListener's new beforeTestClass() and afterTestClass()} lifecycle callback methods with TestNG support classes.,{}
15914,0483cb5,FAIL,0,[SPR-4702] Explicit tests for TestExecutionListener's new beforeTestClass() and afterTestClass()} lifecycle callback methods.,{}
15915,51b8b99,FAIL,0,[SPR-4702] JavaDoc updates,{}
15916,8dec6af,FAIL,0,[SPR-4702] Added support for @DirtiesContext at the test class level.,{}
15917,0222a4a,FAIL,0,Polishing: suppressing warnings.,{}
15918,f26e2e3,FAIL,0,[SPR-4702] Improving JavaDoc for TestExecutionListener.,{}
15919,dc935dc,FAIL,0,added validation result,{}
15920,2bc76bc,FAIL,0,initial validation constraint spi commit,{}
15921,70ee067,FAIL,0,[SPR-5887] Updated documentation regarding upgrade to JUnit 4.6.,{}
15922,ba746a8,FAIL,0,[SPR-5887] Upgraded to JUnit 4.6.,{}
15923,ceffa78,FAIL,0,[SPR-5889] Customized Spring Build to include TestNG tests in the automated build process; added global build.versions properties file as well.,{}
15924,91c9f54,FAIL,0,"[SPR-5889] Renaming TestNG tests from *Tests_ back to *Tests, but keeping @org.junit.Ignore to exclude them from the JUnit test run.",{}
15925,620c9b1,FAIL,0,[SPR-5895] Upgraded to EasyMock 2.5.1.,{}
15926,8bfb56c,FAIL,0,[SPR-5887] Upgraded to JUnit 4.6.0.,{}
15927,4da16bb,FAIL,0,Made fragile tests a little less fragile: increased max times.,{}
15928,0bbca86,FAIL,0,Made fragile tests a little less fragile: increased max times.,{}
15929,0c2fa52,FAIL,0,[SPR-5888] Upgrading to TestNG 5.9.,{}
15930,58db513,FAIL,0,Made fragile tests a little less fragile: increased max times.,{}
15931,0f22e22,FAIL,0,Javadoc,{}
15932,474ffaa,FAIL,0,Beverly's copy edits - to be reviewed.,{}
15933,e1b9c18,FAIL,0,Added defaultViews property.,{}
15934,ef67fc2,FAIL,0,FixedJsonView,{}
15935,7e05c92,FAIL,0,support for concatenation with String via operator '+' - for Ramnivas.,{}
15936,a32448d,FAIL,0,"Added link to the Mockito test spy ""mock"" testing library.",{}
15937,ca97981,FAIL,0,"Fixing the build, stupid java.util.Date",{}
15938,f289b0f,FAIL,0,updated note re. 3.0 tutorial,{}
15939,98320fb,FAIL,0,"Fixed Eclipse .classpath by adding org.codehaus.jackson, org.codehaus.jackson.mapper, and org.mozilla.javascript.",{}
15940,3c76303,FAIL,0,polish,{}
15941,e4d0914,FAIL,0,polish,{}
15942,7e3c1bf,FAIL,0,prepping for jsr 303 integration,{}
15943,0edc3d9,FAIL,0,polish,{}
15944,b012911,FAIL,0,javadoc,{}
15945,60c2b38,FAIL,0,Alerts test,{}
15946,3b68cde,FAIL,0,alerts static factory,{}
15947,18412ae,FAIL,0,polish,{}
15948,604e4b6,FAIL,0,polish,{}
15949,03c125e,FAIL,0,javadoc,{}
15950,9c5a538,FAIL,0,bind and validate lifecycle rename,{}
15951,023d05e,FAIL,0,set locale,{}
15952,6bb5bdd,FAIL,0,moved some misplaced JPA sections,{}
15953,9eacd10,FAIL,0,removed some instances of unnecessary <value></value> elements,{}
15954,a24eccb,FAIL,0,fixed JavaConfig example,{}
15955,a0a5fcb,FAIL,0,polish,{}
15956,00702e4,FAIL,0,polish,{}
15957,5828010,FAIL,0,Added binder factory; simplified public binder api,{}
15958,9b7e994,FAIL,0,polish,{}
15959,6ce1194,FAIL,0,copyright,{}
15960,3f5c43a,FAIL,0,message builder,{}
15961,05e3c00,FAIL,0,added link to Dave's transaction article,{}
15962,abc47e5,FAIL,0,updated WebSphere and WebLogic transaction manager sections to reflect currently supported versions,{}
15963,efb63fb,FAIL,0,"removed old @SuppressWarnings(""unchecked"")",{}
15964,49dd707,FAIL,0,Test for SPR-5822 - Extend @CookieValue mapping to support user-defined types,{}
15965,c1a1bec,FAIL,0,polish,{}
15966,a052050,FAIL,0,removed user values in favor of simple map after code review,{}
15967,8eb8602,FAIL,0,eclipse refactor changed code unexpectedly,{}
15968,1117050,FAIL,0,naming improvements since design review,{}
15969,511701e,FAIL,0,polish,{}
15970,11bf19a,FAIL,0,Re-added the methods using a ParameterizedRowMapper with a @deprecated notice to provide backwards compatibility (SPR-5837),{}
15971,5ae919a,FAIL,0,SPR-5853 - JSON formatting view for Spring MVC,{}
15972,398729c,FAIL,0,SPR-5853 - JSON formatting view for Spring MVC,{}
15973,56b0606,FAIL,0,Fixing build,{}
15974,951c664,FAIL,0,"Removed JsonFactory property, which is redundant with the ObjectMapper property.",{}
15975,f1b9365,FAIL,0,@Model and @Bound annotations for configuring Binder instance from annotation model beans,{}
15976,13c3c57,FAIL,0,SPR-5835 - CookieGenerator default max age value leads to expiration date back in 1977,{}
15977,42590de,FAIL,0,Removing typo in POM,{}
15978,4b335dd,FAIL,0,added missing space,{}
15979,87314b9,FAIL,0,method invocation result gets set as JobExecutionContext result (SPR-5831),{}
15980,6ee8fbe,FAIL,0,added explicit package imports for H2 and HSQLDB,{}
15981,c996f7e,FAIL,0,copyright and typo,{}
15982,3169d42,FAIL,0,SPR-5760 - XStreamMarshaller can not activate XStream automatic annotations detection feature,{}
15983,c2e65ba,FAIL,0,SPR-5838 - XstreamMarshaller does not support field aliasing,{}
15984,bb3c9c1,FAIL,0,clean up use of old <value></value> usage. Refer to STS and p-namespace,{}
15985,54ffedc,FAIL,0,Documentation,{}
15986,e3ce330,FAIL,0,replace XML usage of JndiObjectFactoryBean with <jee:jndi-lookup/>,{}
